query,function,identifier,url,score
confusion matrix,"public TimeType getMinValueTimeType() throws FHIRException { 
      if (this.minValue == null)
        return null;
      if (!(this.minValue instanceof TimeType))
        throw new FHIRException(""Type mismatch: the type TimeType was expected, but ""+this.minValue.getClass().getName()+"" was encountered"");
      return (TimeType) this.minValue;
    }",ElementDefinition.getMinValueTimeType,https://github.com/jamesagnew/hapi-fhir/blob/150a84d52fe691b7f48fcb28247c4bddb7aec352/hapi-fhir-structures-dstu3/src/main/java/org/hl7/fhir/dstu3/model/ElementDefinition.java#L5178-L5184,1.4065294
confusion matrix,"public static OGCType getInferredOGCType(Geometry geom){
		switch (geom.getType()){
		case Polygon:
			return OGCType.ST_MULTIPOLYGON;
		case Polyline:
			return OGCType.ST_MULTILINESTRING;
		case MultiPoint:
			return OGCType.ST_MULTIPOINT;
		case Point:
			return OGCType.ST_POINT;
		default:
			return OGCType.UNKNOWN;
		}
	}",GeometryUtils.getInferredOGCType,https://github.com/Esri/spatial-framework-for-hadoop/blob/00959d6b4465313c934aaa8aaf17b52d6c9c60d4/hive/src/main/java/com/esri/hadoop/hive/GeometryUtils.java#L183-L196,1.4057512
confusion matrix,"public static String getOsName() {
        OSType osType = calculateOS();
        switch (osType) {
            case APPLE:
                return ""macosx"";
            case LINUX:
                return ""linux"";
            case SUN:
                return ""sun"";
            case WINDOWS:
                return ""windows"";
        }
        return """";
    }",LibUtils.getOsName,https://github.com/deeplearning4j/nd4j/blob/8f005bcecb240d1fbb83b9d390ad801d1d3b6933/nd4j-buffer/src/main/java/org/nd4j/linalg/api/buffer/util/LibUtils.java#L326-L339,1.405631
confusion matrix,"protected DoubleStream newStream(final DoubleIterator iter, final boolean sorted) {
        if (this.isParallel()) {
            return new ParallelIteratorDoubleStream(iter, sorted, this.maxThreadNum(), this.splitor(), this.asyncExecutor(), closeHandlers);
        } else {
            return new IteratorDoubleStream(iter, sorted, closeHandlers);
        }
    }",StreamBase.newStream,https://github.com/landawn/AbacusUtil/blob/544b7720175d15e9329f83dd22a8cc5fa4515e12/src/com/landawn/abacus/util/stream/StreamBase.java#L1283-L1289,1.4054745
confusion matrix,"public void increment(StatementType statementType) {
        switch (statementType) {
            case STATEMENT:
                incrementStatement();
                break;
            case PREPARED:
                incrementPrepared();
                break;
            case CALLABLE:
                incrementCallable();
                break;
        }
    }",QueryCount.increment,https://github.com/ttddyy/datasource-proxy/blob/62163ccf9a569a99aa3ad9f9151a32567447a62e/src/main/java/net/ttddyy/dsproxy/QueryCount.java#L50-L62,1.4052186
set working directory,"@Override
	public void onSaveInstanceState(Bundle outState) {
		super.onSaveInstanceState(outState);
		outState.putBoolean(SENT_METRIC, sentMetric);
	}",BaseSurveyQuestionView.onSaveInstanceState,https://github.com/apptentive/apptentive-android/blob/887c08d7bd5ae6488a90366dfb58f58938861a93/apptentive/src/main/java/com/apptentive/android/sdk/module/engagement/interaction/view/survey/BaseSurveyQuestionView.java#L154-L158,1.4931592
set working directory,"final State failure(final FailInfo failInfo) {
        this.failInfo = failInfo;
        this.state = State.CERT_NON_EXISTANT;

        return state;
    }",Transaction.failure,https://github.com/jscep/jscep/blob/d2c602f8b3adb774704c24eaf62f6b8654a40e35/src/main/java/org/jscep/transaction/Transaction.java#L120-L125,1.4915719
set working directory,"@Override
    public void onSaveInstanceState(Bundle outState) {
        super.onSaveInstanceState(outState);
        outState.putBoolean(""isAudioVisible"", isAudioVisible);
        outState.putBoolean(""isAudioEnabled"", isAudioEnabled);
        outState.putBoolean(""isDisableOnEmptyText"", isDisableOnEmptyText);
    }",InputBarFragment.onSaveInstanceState,https://github.com/actorapp/actor-platform/blob/5123c1584757c6eeea0ed2a0e7e043629871a0c6/actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/conversation/inputbar/InputBarFragment.java#L610-L616,1.4893165
set working directory,"@Override
    public Mono<DeleteSharedDomainResponse> delete(DeleteSharedDomainRequest request) {
        return delete(request, DeleteSharedDomainResponse.class, builder -> builder.pathSegment(""shared_domains"", request.getSharedDomainId()))
            .checkpoint();
    }",ReactorSharedDomains.delete,https://github.com/cloudfoundry/cf-java-client/blob/caa1cb889cfe8717614c071703d833a1540784df/cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/client/v2/shareddomains/ReactorSharedDomains.java#L55-L59,1.4880426
set working directory,"@Override
    public QueryAndCreateApi<Testrun> testruns(String query) {
        return testruns(query, null, null, null);
    }",SlickClientImpl.testruns,https://github.com/slickqa/slickqa-java-client/blob/05cda5c8b7724cb8b1f080dade3933ec599b5c94/src/main/java/com/slickqa/client/impl/SlickClientImpl.java#L328-L331,1.4879968
set working directory,"@Override
    protected Parcelable onSaveInstanceState() {
        final Parcelable superState = super.onSaveInstanceState();
        if (isPersistent()) {
            // No need to save instance state
            return superState;
        }

        final SavedState myState = new SavedState(superState);
        myState.values = new HashSet<String>(getValues());
        return myState;
    }",MultiSelectListPreference.onSaveInstanceState,https://github.com/Prototik/HoloEverywhere/blob/b870abb5ab009a5a6dbab3fb855ec2854e35e125/addons/preferences/src/org/holoeverywhere/preference/MultiSelectListPreference.java#L162-L173,1.4877788
set working directory,"@Override
	public Object computeAndSetNextState(Object state, Object syncKey,
			Object stateAlgorithm) throws UnsupportedOperationException
	{
		throw new UnsupportedOperationException(""computeAndSetNextState""
				+ ""(Object state, Object syncKey,""
				+ ""Object stateAlgorithm) not supported yet"");
	}",GameStateManager.computeAndSetNextState,https://github.com/menacher/java-game-server/blob/668ca49e8bd1dac43add62378cf6c22a93125d48/jetserver/src/main/java/org/menacheri/jetserver/service/impl/GameStateManager.java#L86-L93,1.4875
set working directory,"@Override
    public PutAppLaunchConfigurationResult putAppLaunchConfiguration(PutAppLaunchConfigurationRequest request) {
        request = beforeClientExecution(request);
        return executePutAppLaunchConfiguration(request);
    }",AWSServerMigrationClient.putAppLaunchConfiguration,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-servermigration/src/main/java/com/amazonaws/services/servermigration/AWSServerMigrationClient.java#L1626-L1630,1.4867522
set working directory,"@Override
    public ResetCacheResult resetCache(ResetCacheRequest request) {
        request = beforeClientExecution(request);
        return executeResetCache(request);
    }",AWSStorageGatewayClient.resetCache,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-storagegateway/src/main/java/com/amazonaws/services/storagegateway/AWSStorageGatewayClient.java#L4193-L4197,1.4867232
set working directory,"@Bean
    public PublicAccessService getPublicAccessService(AuthorizationRulesService authorizationRulesService,
            @Value(""${auth.waitTimeForPublishPublicScopes:500}"") Integer waitTimeForPublishPublicScopes, EventBus eventBus,
            @Value(""${auth.audience}"") String audience) {
        return new DefaultPublicAccessService(authorizationRulesService, waitTimeForPublishPublicScopes, eventBus, audience);
    }",AuthorizationFilterWithPublicAccessIoc.getPublicAccessService,https://github.com/bq-development/lib-ws/blob/2a32235adcbcea961a9b6bc6ebce2629896d177b/src/main/java/io/corbel/lib/ws/auth/ioc/AuthorizationFilterWithPublicAccessIoc.java#L25-L30,1.4864914
group by count,"public ThriftClientState currentSession()
    {
        SocketAddress socket = remoteSocket.get();
        assert socket != null;

        ThriftClientState cState = activeSocketSessions.get(socket);
        if (cState == null)
        {
            cState = new ThriftClientState(socket);
            activeSocketSessions.put(socket, cState);
        }
        return cState;
    }",ThriftSessionManager.currentSession,https://github.com/Stratio/stratio-cassandra/blob/f6416b43ad5309083349ad56266450fa8c6a2106/src/java/org/apache/cassandra/thrift/ThriftSessionManager.java#L52-L64,1.2928187
group by count,"public static void assertServerNotInRebalancingState(AdminClient adminClient,
                                                         Collection<Integer> nodeIds) {
        assertServerState(adminClient, nodeIds, VoldemortState.REBALANCING_MASTER_SERVER, false);
    }",AdminToolUtils.assertServerNotInRebalancingState,https://github.com/voldemort/voldemort/blob/a7dbdea58032021361680faacf2782cf981c5332/src/java/voldemort/tools/admin/AdminToolUtils.java#L431-L434,1.2917486
group by count,"@Benchmark
  public int testReverseFlyweight_c(BenchmarkState benchmarkState) {

    ReverseIntIteratorFlyweight intIterator = benchmarkState.flyweightReverseIterator;

    intIterator.wrap(benchmarkState.bitmap_c);

    int result = 0;
    while (intIterator.hasNext()) {
      result = intIterator.next();

    }
    return result;

  }",IteratorsBenchmark32.testReverseFlyweight_c,https://github.com/RoaringBitmap/RoaringBitmap/blob/b26fd0a1330fd4d2877f4d74feb69ceb812e9efa/jmh/src/main/java/org/roaringbitmap/iteration/IteratorsBenchmark32.java#L217-L231,1.2881864
group by count,"@Override
    public void visit(NominalValue nominalValue) {
        try {
            this.tabularWriter.writeNominal(nominalValue, this.format);
        } catch (TabularWriterException ex) {
            this.exception = ex;
        }
    }",TabularWriterValueVisitor.visit,https://github.com/eurekaclinical/protempa/blob/5a620d1a407c7a5426d1cf17d47b97717cf71634/protempa-framework/src/main/java/org/protempa/dest/table/TabularWriterValueVisitor.java#L56-L63,1.2875557
group by count,"@Override
    public SvnNode mkdir() throws MkdirException {
        SVNCommitClient client;

        try {
            client = root.getClientMananger().getCommitClient();
            client.doMkDir(new SVNURL[] { getSvnurl() }, root.getComment());
            return this;
        } catch (SVNException e) {
            throw new MkdirException(this, e);
        }
    }",SvnNode.mkdir,https://github.com/mlhartme/sushi/blob/4af33414b04bd58584d4febe5cc63ef6c7346a75/src/main/java/net/oneandone/sushi/fs/svn/SvnNode.java#L327-L338,1.2868892
group by count,"@Override
  public RequestWeb write(char[] buffer, int offset, int length)
  {
    try {
      writer().write(buffer, offset, length);
    } catch (Exception e) {
      throw new RuntimeException(e);
    }

    return this;
  }",RequestBaratineImpl.write,https://github.com/baratine/baratine/blob/db34b45c03c5a5e930d8142acc72319125569fcf/web/src/main/java/com/caucho/v5/web/webapp/RequestBaratineImpl.java#L713-L723,1.2854723
group by count,"private Query query(Float value) {
        return docValues
               ? new DocValuesNumbersQuery(field, docValue(value))
               : NumericRangeQuery.newFloatRange(field, value, value, true, true);
    }",MatchCondition.query,https://github.com/Stratio/cassandra-lucene-index/blob/a94a4d9af6c25d40e1108729974c35c27c54441c/plugin/src/main/java/com/stratio/cassandra/lucene/search/condition/MatchCondition.java#L123-L127,1.2847428
group by count,"public CallPoint reserveCallPoint(int name, int length)
    {
        // Work out where the code will go and advance the insertion point beyond its end, so that additional code
        // will be added beyond the reserved space.
        int address = getCodeInsertionPoint();
        advanceCodeInsertionPoint(length);

        // Create a call point for the reserved space.
        CallPoint callPoint = new CallPoint(address, length, name);

        // Add the call point to the symbol table under the interned name.
        symbolTable.put(name, getCallPointSymbolField(), callPoint);

        return callPoint;
    }",BaseCodeMachine.reserveCallPoint,https://github.com/rupertlssmith/lojix/blob/ad494dc8bce2345567de7689d42291d4b30fbd51/lojix/logic/src/main/com/thesett/aima/logic/fol/bytecode/BaseCodeMachine.java#L159-L173,1.2843643
group by count,"private static int skipUWhiteSpace(String text, int pos) {
        while (pos < text.length()) {
            int c = UTF16.charAt(text, pos);
            if (!UCharacter.isUWhiteSpace(c)) {
                break;
            }
            pos += UTF16.getCharCount(c);
        }
        return pos;
    }",DecimalFormat.skipUWhiteSpace,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/text/DecimalFormat.java#L3025-L3034,1.2830008
group by count,"public Element getFormerModelGroupParent() {

        Element result = null;
        Element parent = getElement().getParentElement();
        while (parent != null) {
            if (parent.getPropertyBoolean(CmsContainerPageElementPanel.PROP_WAS_MODEL_GROUP)) {
                result = parent;
                break;
            }
            parent = parent.getParentElement();
        }
        return result;
    }",CmsContainerPageContainer.getFormerModelGroupParent,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/ade/containerpage/client/ui/CmsContainerPageContainer.java#L491-L503,1.2826428
binomial distribution,"public Sample current(MetricConfig config, long timeMs) {
        checkInit(config, timeMs);
        return this.samples.get(this.current);
    }",SampledStat.current,https://github.com/tehuti-io/tehuti/blob/c28a2f838eac775660efb270aafd2a464d712948/src/main/java/io/tehuti/metrics/stats/SampledStat.java#L86-L89,1.478144
